number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005483826183534639	2020-07-24 14:10:46.588821	2020-07-24 14:49:18.680331	0.5291572502114078	26.815000850164196	128	9	0.09603523181060832	256	0.9610784926040075	0.0009961127308066083	0.005483826183534639	0.002176176593086214	0.0032555879494655005	4540.322509718173	0.0038602597444462572	0.0009961127308066083	0.005483826183534639	0.002176176593086214	0.0032555879494655005	4540.3214181591	0.003860260490820281	3365832671	150	0.0009961127308066083	0.005483826183534639	0.002176176593086214	0.0032555879494655005	4540.323601277246	0.003860259001624208	0	COMPLETE
1	0.008378453422185201	2020-07-24 14:49:18.681920	2020-07-24 15:53:13.678903	0.40663406098482413	10.860988880756507	64	1	0.07329761102516419	256	0.5529780185373958	0.0009544634180202693	0.008378453422185201	0.002807857837012356	0.00456754130223518	2576.9139108704708	0.005728648528903265	0.0009544634180202693	0.008378453422185201	0.002807857837012356	0.00456754130223518	2576.9134249618214	0.00572865031913291	2735435708	250	0.0009544634180202693	0.008378453422185201	0.002807857837012356	0.00456754130223518	2576.9143967791197	0.0057286467599669925	1	COMPLETE
2	0.0062161599333611	2020-07-24 15:53:13.680332	2020-07-24 17:18:31.615324	0.15433612448314796	21.266256224970203	128	4	0.07883288041440623	128	0.6398658093192298	0.0007670415104817437	0.0062161599333611	0.0021032902957101207	0.0033423573511037067	2994.2309610578927	0.004411320545904557	0.0007670415104817437	0.0062161599333611	0.0021032902957101207	0.0033423573511037067	2994.229918089685	0.004411323126383772	1923060436	200	0.0007670415104817437	0.0062161599333611	0.0021032902957101207	0.0033423573511037067	2994.2320040261	0.0044113179887297444	2	COMPLETE
3	0.005383173677634319	2020-07-24 17:18:31.616708	2020-07-24 17:43:40.224178	0.941754162837588	11.310103056516068	128	9	0.07842331919013275	512	0.9048656289811058	0.0007600999583506872	0.005383173677634319	0.001898514507843954	0.0029675135360266555	4270.004588365959	0.003673711284197228	0.0007600999583506872	0.005383173677634319	0.001898514507843954	0.0029675135360266555	4270.003540191587	0.003673712414009757	3073818751	150	0.0007600999583506872	0.005383173677634319	0.001898514507843954	0.0029675135360266555	4270.005636540331	0.0036737101646373066	3	COMPLETE
4	0.008256976259891712	2020-07-24 17:43:40.225617	2020-07-24 19:33:58.821433	0.43248641395572107	23.9617528856914	64	6	0.08929695883331752	128	0.5534305175852358	0.0010204081632653062	0.008256976259891712	0.002627377481604887	0.004213522143551298	2579.10718971262	0.005657534756046151	0.0010204081632653062	0.008256976259891712	0.002627377481604887	0.004213522143551298	2579.1064868804665	0.005657538511954906	1028074650	250	0.0010204081632653062	0.008256976259891712	0.002627377481604887	0.004213522143551298	2579.107892544773	0.005657531048279005	4	COMPLETE
5	0.004321116201582674	2020-07-24 19:33:58.822910	2020-07-24 20:57:30.401410	0.41860451874894244	5.448492839939782	64	5	0.052980495439993884	128	0.8228643243981424	0.0005900319311398028	0.004321116201582674	0.0014646674996529223	0.002297653755379703	3873.4710467860614	0.0032796988585488307	0.0005900319311398028	0.004321116201582674	0.0014646674996529223	0.002297653755379703	3873.47001596557	0.0032797000650517808	65166351	200	0.0005900319311398028	0.004321116201582674	0.0014646674996529223	0.002297653755379703	3873.472077606553	0.0032796976619900737	5	COMPLETE
6	0.008683881715951686	2020-07-24 20:57:30.402800	2020-07-24 21:44:17.564545	0.963378384745154	8.733871770479638	128	4	0.0526585647370711	512	0.5375576625492208	0.0011245314452311536	0.008683881715951686	0.0027072053311120365	0.004404414827155352	2503.9652349715398	0.006001998479646941	0.0011245314452311536	0.008683881715951686	0.0027072053311120365	0.004404414827155352	2503.9645286686105	0.006002012121965121	3543752610	250	0.0011245314452311536	0.008683881715951686	0.0027072053311120365	0.004404414827155352	2503.965941274469	0.006001985746020594	6	COMPLETE
7	0.008569346105789254	2020-07-24 21:44:17.566011	2020-07-24 22:41:25.750983	0.9116728643975294	18.948294061267266	128	1	0.011851012592129742	128	0.7063864036048304	0.0015167291406358461	0.008569346105789254	0.003470776065528252	0.0051228654727197	3318.2321202970984	0.00546242002909449	0.0015167291406358461	0.008569346105789254	0.003470776065528252	0.0051228654727197	3318.23052200472	0.005462424511484495	3079068229	150	0.0015167291406358461	0.008569346105789254	0.003470776065528252	0.0051228654727197	3318.2337185894767	0.005462415654600091	7	COMPLETE
8	0.005882965431070387	2020-07-24 22:41:25.752505	2020-07-24 23:15:57.498963	0.8310658300417797	4.596623193038575	128	3	0.0204036771517554	256	0.9477989051694418	0.0007045675413022352	0.005882965431070387	0.002023462446202971	0.0032312925170068026	4477.349798694988	0.0038063313151843947	0.0007045675413022352	0.005882965431070387	0.002023462446202971	0.0032312925170068026	4477.3485769818135	0.0038063322555767147	1906855262	150	0.0007045675413022352	0.005882965431070387	0.002023462446202971	0.0032312925170068026	4477.351020408163	0.0038063303790108983	8	COMPLETE
9	0.00510204081632653	2020-07-24 23:15:57.500612	2020-07-24 23:40:46.055801	0.42679715245415595	6.035414047789853	128	4	0.06003093747966445	512	0.9777766934028784	0.0007288629737609329	0.00510204081632653	0.001804803554074691	0.002752325419963904	4620.29089615438	0.0035293419382437944	0.0007288629737609329	0.00510204081632653	0.001804803554074691	0.002752325419963904	4620.289882687769	0.0035293444479640086	3782155567	150	0.0007288629737609329	0.00510204081632653	0.001804803554074691	0.002752325419963904	4620.291909620992	0.003529339452414303	9	COMPLETE
10	0.004227405247813411	2020-07-24 23:40:46.057293	2020-07-25 00:14:23.371434	0.5577787316510177	6.264605404210713	64	3	0.0942082566288824	256	0.9707812483126713	0.00048590864917395527	0.004227405247813411	0.0012876579203109815	0.002047757878661669	4585.083165000694	0.003013533428265806	0.00048590864917395527	0.004227405247813411	0.0012876579203109815	0.002047757878661669	4585.082479522422	0.0030135346618496216	1321662532	150	0.00048590864917395527	0.004227405247813411	0.0012876579203109815	0.002047757878661669	4585.083850478967	0.0030135322055996625	10	COMPLETE
11	0.012296959600166597	2020-07-25 00:14:23.372871	2020-07-25 01:09:00.682077	0.7279690307260546	21.695867001028564	64	8	0.01300843934426009	256	0.5589841164128133	0.002134527280299875	0.012296959600166597	0.004761904761904762	0.007066500069415521	2610.0376301541023	0.007593789569210676	0.002134527280299875	0.012296959600166597	0.004761904761904762	0.007066500069415521	2610.036342496182	0.00759379389243894	2449798531	200	0.002134527280299875	0.012296959600166597	0.004761904761904762	0.007066500069415521	2610.0389178120226	0.007593785316294399	11	COMPLETE
12	0.00569901429959739	2020-07-25 01:09:00.683495	2020-07-25 02:06:51.776614	0.6357518505523504	2.152300191311092	128	5	0.010344616931023579	128	0.9723660480269941	0.0008433985839233653	0.00569901429959739	0.0019158683881715952	0.00291892267110926	4594.230891642371	0.0038039387980521944	0.0008433985839233653	0.00569901429959739	0.0019158683881715952	0.00291892267110926	4594.228259058726	0.003803953177054362	275480316	150	0.0008433985839233653	0.00569901429959739	0.0019158683881715952	0.00291892267110926	4594.233524226017	0.0038039253590895555	12	COMPLETE
13	0.011012772455921143	2020-07-25 02:06:51.778076	2020-07-25 02:41:27.470490	0.6190897542128588	26.009725024158385	64	2	0.004826124165778592	512	0.651546704902236	0.0021935304734138554	0.011012772455921143	0.004536304317645425	0.006521588227127586	3055.57001596557	0.006891600480433778	0.0021935304734138554	0.011012772455921143	0.004536304317645425	0.006521588227127586	3055.568384700819	0.006891957286767782	700188464	200	0.0021935304734138554	0.011012772455921143	0.004536304317645425	0.006521588227127586	3055.5716472303207	0.006891359802164712	13	COMPLETE
14	0.008416631958906011	2020-07-25 02:41:27.471932	2020-07-25 04:05:47.363583	0.3389335714802212	29.817820812964857	128	1	0.08765968541849772	128	0.5549228204603288	0.0010932944606413995	0.008416631958906011	0.002891156462585034	0.00456754130223518	2585.8689417603778	0.005804983016318344	0.0010932944606413995	0.008416631958906011	0.002891156462585034	0.00456754130223518	2585.8682909898653	0.005804986226683436	2565796588	200	0.0010932944606413995	0.008416631958906011	0.002891156462585034	0.00456754130223518	2585.86959253089	0.005804979850940032	14	COMPLETE
15	0.006021796473691518	2020-07-25 04:05:47.365013	2020-07-25 05:11:01.294828	0.7103442150064488	7.398510519066533	128	10	0.026996328610517876	128	0.9670939265510164	0.0008746355685131195	0.006021796473691518	0.0021449396084964596	0.0033562404553658196	4570.110452242121	0.003912138829251735	0.0008746355685131195	0.006021796473691518	0.0021449396084964596	0.0033562404553658196	4570.109384978481	0.003912140258240778	698569622	150	0.0008746355685131195	0.006021796473691518	0.0021449396084964596	0.0033562404553658196	4570.111519505762	0.003912137424621148	15	COMPLETE
16	0.007316395946133556	2020-07-25 05:11:01.296307	2020-07-25 06:08:54.947754	0.6559387992069898	11.391073083145864	128	6	0.016897319336210047	128	0.962192427907087	0.0012564209357212273	0.007316395946133556	0.0029258642232403167	0.004366236290434541	4548.108192766903	0.004634996775425035	0.0012564209357212273	0.007316395946133556	0.0029258642232403167	0.004366236290434541	4548.10698667222	0.004634998276533639	395887350	150	0.0012564209357212273	0.007316395946133556	0.0029258642232403167	0.004366236290434541	4548.109398861586	0.004634995301207075	16	COMPLETE
17	0.0044356518117451066	2020-07-25 06:08:54.949097	2020-07-25 07:22:44.982728	0.11245314337545687	8.973348604135214	128	9	0.09568835838862003	256	0.972546363325822	0.0004997917534360683	0.0044356518117451066	0.0014924337081771485	0.002339303068166042	4593.392643690129	0.003208134270846667	0.0004997917534360683	0.0044356518117451066	0.0014924337081771485	0.002339303068166042	4593.391666666666	0.0032081355187907885	1025151139	250	0.0004997917534360683	0.0044356518117451066	0.0014924337081771485	0.002339303068166042	4593.393620713591	0.0032081330339686197	17	COMPLETE
18	0.0069207274746633345	2020-07-25 07:22:44.984230	2020-07-25 07:47:30.902572	0.30410297202421743	22.443032643689413	128	3	0.05437464513757635	512	0.964560536153472	0.0012043592947383035	0.0069207274746633345	0.002748854643898376	0.003994863251423018	4559.045999930585	0.004429171981416161	0.0012043592947383035	0.0069207274746633345	0.002748854643898376	0.003994863251423018	4559.044800777454	0.0044291762262120464	2785724561	150	0.0012043592947383035	0.0069207274746633345	0.002748854643898376	0.003994863251423018	4559.047199083715	0.004429167864120989	18	COMPLETE
19	0.006587532972372623	2020-07-25 07:47:30.904247	2020-07-25 08:51:13.404506	0.2545583128583979	26.857223525137822	64	10	0.06324972866291267	128	0.894816553299568	0.0012460086075246424	0.006587532972372623	0.0026690267943912257	0.003814382896015549	4222.353036929057	0.0043673928643606355	0.0012460086075246424	0.006587532972372623	0.0026690267943912257	0.003814382896015549	4222.35200263779	0.004367395603897568	2592356062	150	0.0012460086075246424	0.006587532972372623	0.0026690267943912257	0.003814382896015549	4222.354071220325	0.004367390170070691	19	COMPLETE
20	0.00847910592808552	2020-07-25 08:51:13.406066	2020-07-25 09:28:53.386356	0.7394259734360827	13.997083746489912	64	10	0.01826125956137964	256	0.9626393838503021	0.0015722615576842982	0.00847910592808552	0.0034325975288074413	0.004970151325836457	4551.242667985562	0.005178075310866993	0.0015722615576842982	0.00847910592808552	0.0034325975288074413	0.004970151325836457	4551.241579897265	0.005178076380383372	3168298183	150	0.0015722615576842982	0.00847910592808552	0.0034325975288074413	0.004970151325836457	4551.243756073858	0.005178074248303616	20	COMPLETE
21	0.011311259197556574	2020-07-25 09:28:53.387937	2020-07-25 10:23:19.294530	0.6808588511526231	25.755543811692306	64	10	0.024057331416304444	256	0.559368486923021	0.002033874774399556	0.011311259197556574	0.004522421213383312	0.0066465361654866025	2611.7103689434957	0.007300463709451891	0.002033874774399556	0.011311259197556574	0.004522421213383312	0.0066465361654866025	2611.7092426766626	0.007300515615887448	832529291	200	0.002033874774399556	0.011311259197556574	0.004522421213383312	0.0066465361654866025	2611.711495210329	0.007300418404139264	21	COMPLETE
22	0.008784534221852006	2020-07-25 10:23:19.295959	2020-07-25 11:20:01.893750	0.4698601687577203	15.083271184802381	128	4	0.022172305281902355	128	0.743473171968621	0.001554907677356657	0.008784534221852006	0.0034291267527419133	0.005029154518950437	3495.4377342773846	0.005544675827096451	0.001554907677356657	0.008784534221852006	0.0034291267527419133	0.005029154518950437	3495.4363980285993	0.005544676764024417	4134610182	150	0.001554907677356657	0.008784534221852006	0.0034291267527419133	0.005029154518950437	3495.43907052617	0.005544674896690623	22	COMPLETE
23	0.008007080383173678	2020-07-25 11:20:01.895294	2020-07-25 12:52:30.516739	0.8689731393327953	12.428086578596915	64	10	0.03695612809844348	128	0.6947207101221046	0.001197417742607247	0.008007080383173678	0.0028425655976676385	0.004362765514369013	3260.076598292378	0.005139635766684864	0.001197417742607247	0.008007080383173678	0.0028425655976676385	0.004362765514369013	3260.075281132861	0.00513964570871218	2973873248	200	0.001197417742607247	0.008007080383173678	0.0028425655976676385	0.004362765514369013	3260.077915451895	0.005139626402487033	23	COMPLETE
24	0.0058100791336942945	2020-07-25 12:52:30.518254	2020-07-25 13:17:05.073514	0.5856603278943356	23.958819848074643	128	8	0.08966145985837709	512	0.9466858717324756	0.0009683465222823823	0.0058100791336942945	0.002148410384561988	0.0032798833819241984	4471.993820283215	0.003897108869878411	0.0009683465222823823	0.0058100791336942945	0.002148410384561988	0.0032798833819241984	4471.992565597668	0.0038971097192929964	951770823	150	0.0009683465222823823	0.0058100791336942945	0.002148410384561988	0.0032798833819241984	4471.995074968763	0.003897108024162788	24	COMPLETE
25	0.0060599750104123285	2020-07-25 13:17:05.074933	2020-07-25 14:14:00.485001	0.12128851268782517	20.72174982453496	128	6	0.061348273068303864	128	0.7376541345071148	0.0011453561016243233	0.0060599750104123285	0.0022907122032486465	0.003387477439955574	3465.5770946133557	0.0042318488882286875	0.0011453561016243233	0.0060599750104123285	0.0022907122032486465	0.003387477439955574	3465.5758781063446	0.004231850361587224	2900662470	150	0.0011453561016243233	0.0060599750104123285	0.0022907122032486465	0.003387477439955574	3465.5783111203664	0.004231847428523956	25	COMPLETE
